year;site_short;site;siteclass;ecosystem_category;critical_load_min;critical_load_single;critical_load_max;estimate;parameter;value;unit;source
2020;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NO2-N Gasdep.;1.10324335;kg-N/ha/a;Ostluft
2020;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;3.023003286;kg-N/ha/a;Ostluft
2020;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.565498921;kg-N/ha/a;Ostluft
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.60576956;kg-N/ha/a;Ostluft
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;25.9426655;kg-N/ha/a;Ostluft
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;13.4489549;kg-N/ha/a;Ostluft
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;5.940741927;kg-N/ha/a;Ostluft
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.049514282;kg-N/ha/a;Ostluft
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.119530386;kg-N/ha/a;Ostluft
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;3.138344485;kg-N/ha/a;Ostluft
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.639809958;kg-N/ha/a;Ostluft
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.63605803;kg-N/ha/a;Ostluft
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;28.67192147;kg-N/ha/a;Ostluft
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;14.55225561;kg-N/ha/a;Ostluft
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;7.444572746;kg-N/ha/a;Ostluft
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;0.715800783;kg-N/ha/a;Ostluft
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.016768281;kg-N/ha/a;Ostluft
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;3.786507347;kg-N/ha/a;Ostluft
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.519958672;kg-N/ha/a;Ostluft
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;HNO3-N Gasdep.;0.9556876;kg-N/ha/a;Ostluft
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;N-Deposition;21.12009595;kg-N/ha/a;Ostluft
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NH3-N Gasdep.;11.21635313;kg-N/ha/a;Ostluft
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NH4-N Gravitationsdep.;4.457764213;kg-N/ha/a;Ostluft
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NH4-N Interzeption;0.298750339;kg-N/ha/a;Ostluft
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NO2-N Gasdep.;1.371918765;kg-N/ha/a;Ostluft
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NO3-N Gravitationsdep.;2.5834607;kg-N/ha/a;Ostluft
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NO3-N Interzeption;0.236161197;kg-N/ha/a;Ostluft
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;HNO3-N Gasdep.;0.849059798;kg-N/ha/a;Ostluft
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;N-Deposition;23.94290303;kg-N/ha/a;Ostluft
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;NH3-N Gasdep.;13.07582254;kg-N/ha/a;Ostluft
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;NH4-N Gravitationsdep.;5.648009073;kg-N/ha/a;Ostluft
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;NH4-N Interzeption;0.263559052;kg-N/ha/a;Ostluft
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;NO2-N Gasdep.;1.426249878;kg-N/ha/a;Ostluft
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;NO3-N Gravitationsdep.;2.463247698;kg-N/ha/a;Ostluft
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;NO3-N Interzeption;0.216954985;kg-N/ha/a;Ostluft
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;HNO3-N Gasdep.;0.881931713;kg-N/ha/a;Ostluft
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;N-Deposition;19.1832511;kg-N/ha/a;Ostluft
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NH3-N Gasdep.;9.003554964;kg-N/ha/a;Ostluft
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NH4-N Gravitationsdep.;5.137594439;kg-N/ha/a;Ostluft
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NH4-N Interzeption;0.278444093;kg-N/ha/a;Ostluft
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NO2-N Gasdep.;1.268484103;kg-N/ha/a;Ostluft
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NO3-N Gravitationsdep.;2.377862595;kg-N/ha/a;Ostluft
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NO3-N Interzeption;0.235379192;kg-N/ha/a;Ostluft
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.9556876;kg-N/ha/a;Ostluft
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;26.84913845;kg-N/ha/a;Ostluft
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;14.58125907;kg-N/ha/a;Ostluft
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;4.457764213;kg-N/ha/a;Ostluft
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;0.597500678;kg-N/ha/a;Ostluft
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;3.201143786;kg-N/ha/a;Ostluft
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;2.5834607;kg-N/ha/a;Ostluft
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.472322395;kg-N/ha/a;Ostluft
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.849059798;kg-N/ha/a;Ostluft
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;N-Deposition;30.24783033;kg-N/ha/a;Ostluft
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;NH3-N Gasdep.;16.99856931;kg-N/ha/a;Ostluft
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;5.648009073;kg-N/ha/a;Ostluft
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.527118104;kg-N/ha/a;Ostluft
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;NO2-N Gasdep.;3.327916383;kg-N/ha/a;Ostluft
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.463247698;kg-N/ha/a;Ostluft
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.433909969;kg-N/ha/a;Ostluft
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.881931713;kg-N/ha/a;Ostluft
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;24.08945301;kg-N/ha/a;Ostluft
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;11.70462145;kg-N/ha/a;Ostluft
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;5.137594439;kg-N/ha/a;Ostluft
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;0.556888185;kg-N/ha/a;Ostluft
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;2.95979624;kg-N/ha/a;Ostluft
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;2.377862595;kg-N/ha/a;Ostluft
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.470758384;kg-N/ha/a;Ostluft
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;HNO3-N Gasdep.;0.854470076;kg-N/ha/a;Ostluft
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;N-Deposition;23.76036124;kg-N/ha/a;Ostluft
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NH3-N Gasdep.;12.53932089;kg-N/ha/a;Ostluft
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NH4-N Gravitationsdep.;5.482089789;kg-N/ha/a;Ostluft
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NH4-N Interzeption;0.294372346;kg-N/ha/a;Ostluft
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NO2-N Gasdep.;1.688392878;kg-N/ha/a;Ostluft
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NO3-N Gravitationsdep.;2.681406827;kg-N/ha/a;Ostluft
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NO3-N Interzeption;0.220308437;kg-N/ha/a;Ostluft
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;HNO3-N Gasdep.;0.972951052;kg-N/ha/a;Ostluft
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;N-Deposition;25.14931846;kg-N/ha/a;Ostluft
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NH3-N Gasdep.;14.13688091;kg-N/ha/a;Ostluft
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NH4-N Gravitationsdep.;5.489210339;kg-N/ha/a;Ostluft
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NH4-N Interzeption;0.263981041;kg-N/ha/a;Ostluft
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NO2-N Gasdep.;1.583655652;kg-N/ha/a;Ostluft
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NO3-N Gravitationsdep.;2.484070599;kg-N/ha/a;Ostluft
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NO3-N Interzeption;0.218568868;kg-N/ha/a;Ostluft
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;HNO3-N Gasdep.;0.808997592;kg-N/ha/a;Ostluft
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;N-Deposition;19.73140652;kg-N/ha/a;Ostluft
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NH3-N Gasdep.;9.110666517;kg-N/ha/a;Ostluft
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NH4-N Gravitationsdep.;5.197663894;kg-N/ha/a;Ostluft
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NH4-N Interzeption;0.287859265;kg-N/ha/a;Ostluft
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NO2-N Gasdep.;1.534586322;kg-N/ha/a;Ostluft
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NO3-N Gravitationsdep.;2.578001434;kg-N/ha/a;Ostluft
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NO3-N Interzeption;0.213631499;kg-N/ha/a;Ostluft
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;HNO3-N Gasdep.;0.932178702;kg-N/ha/a;Ostluft
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;N-Deposition;20.54664363;kg-N/ha/a;Ostluft
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NH3-N Gasdep.;10.4157681;kg-N/ha/a;Ostluft
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NH4-N Gravitationsdep.;4.954083865;kg-N/ha/a;Ostluft
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NH4-N Interzeption;0.26075932;kg-N/ha/a;Ostluft
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NO2-N Gasdep.;1.438607191;kg-N/ha/a;Ostluft
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NO3-N Gravitationsdep.;2.329196151;kg-N/ha/a;Ostluft
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NO3-N Interzeption;0.216050307;kg-N/ha/a;Ostluft
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.808997592;kg-N/ha/a;Ostluft
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;N-Deposition;25.01221234;kg-N/ha/a;Ostluft
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NH3-N Gasdep.;11.84386647;kg-N/ha/a;Ostluft
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;5.197663894;kg-N/ha/a;Ostluft
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.575718529;kg-N/ha/a;Ostluft
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NO2-N Gasdep.;3.580701417;kg-N/ha/a;Ostluft
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.578001434;kg-N/ha/a;Ostluft
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.427262998;kg-N/ha/a;Ostluft
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.932178702;kg-N/ha/a;Ostluft
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;N-Deposition;26.06632661;kg-N/ha/a;Ostluft
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NH3-N Gasdep.;13.54049853;kg-N/ha/a;Ostluft
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;4.954083865;kg-N/ha/a;Ostluft
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.521518639;kg-N/ha/a;Ostluft
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NO2-N Gasdep.;3.356750113;kg-N/ha/a;Ostluft
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.329196151;kg-N/ha/a;Ostluft
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.432100613;kg-N/ha/a;Ostluft
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;HNO3-N Gasdep.;0.816728519;kg-N/ha/a;Ostluft
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;N-Deposition;17.62785342;kg-N/ha/a;Ostluft
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;NH3-N Gasdep.;6.314416879;kg-N/ha/a;Ostluft
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;NH4-N Gravitationsdep.;5.747731602;kg-N/ha/a;Ostluft
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;NH4-N Interzeption;0.408982953;kg-N/ha/a;Ostluft
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;NO2-N Gasdep.;0.883237373;kg-N/ha/a;Ostluft
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;NO3-N Gravitationsdep.;3.156696585;kg-N/ha/a;Ostluft
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;NO3-N Interzeption;0.300059512;kg-N/ha/a;Ostluft
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;HNO3-N Gasdep.;0.712240017;kg-N/ha/a;Ostluft
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;N-Deposition;17.30205352;kg-N/ha/a;Ostluft
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NH3-N Gasdep.;6.693687178;kg-N/ha/a;Ostluft
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Gravitationsdep.;5.386382733;kg-N/ha/a;Ostluft
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Interzeption;0.36354064;kg-N/ha/a;Ostluft
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NO2-N Gasdep.;1.158228157;kg-N/ha/a;Ostluft
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Gravitationsdep.;2.718574174;kg-N/ha/a;Ostluft
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Interzeption;0.269400623;kg-N/ha/a;Ostluft
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;HNO3-N Gasdep.;0.74188144;kg-N/ha/a;Ostluft
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;N-Deposition;17.87377914;kg-N/ha/a;Ostluft
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NH3-N Gasdep.;6.658164931;kg-N/ha/a;Ostluft
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Gravitationsdep.;5.80827306;kg-N/ha/a;Ostluft
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Interzeption;0.392333748;kg-N/ha/a;Ostluft
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NO2-N Gasdep.;1.056730226;kg-N/ha/a;Ostluft
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Gravitationsdep.;2.910353943;kg-N/ha/a;Ostluft
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Interzeption;0.306041787;kg-N/ha/a;Ostluft
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.816728519;kg-N/ha/a;Ostluft
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;N-Deposition;26.88136541;kg-N/ha/a;Ostluft
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;NH3-N Gasdep.;13.68123657;kg-N/ha/a;Ostluft
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;5.747731602;kg-N/ha/a;Ostluft
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;NH4-N Interzeption;0.817965906;kg-N/ha/a;Ostluft
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;NO2-N Gasdep.;2.060887203;kg-N/ha/a;Ostluft
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;3.156696585;kg-N/ha/a;Ostluft
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;NO3-N Interzeption;0.600119024;kg-N/ha/a;Ostluft
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.712240017;kg-N/ha/a;Ostluft
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;N-Deposition;27.2886007;kg-N/ha/a;Ostluft
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NH3-N Gasdep.;14.50298888;kg-N/ha/a;Ostluft
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;5.386382733;kg-N/ha/a;Ostluft
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.72708128;kg-N/ha/a;Ostluft
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NO2-N Gasdep.;2.702532365;kg-N/ha/a;Ostluft
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.718574174;kg-N/ha/a;Ostluft
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.538801246;kg-N/ha/a;Ostluft
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.74188144;kg-N/ha/a;Ostluft
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;N-Deposition;27.74898739;kg-N/ha/a;Ostluft
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NH3-N Gasdep.;14.42602402;kg-N/ha/a;Ostluft
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;5.80827306;kg-N/ha/a;Ostluft
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.784667495;kg-N/ha/a;Ostluft
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NO2-N Gasdep.;2.465703861;kg-N/ha/a;Ostluft
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.910353943;kg-N/ha/a;Ostluft
2022;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.612083574;kg-N/ha/a;Ostluft
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;HNO3-N Gasdep.;0.724956251;kg-N/ha/a;Ostluft
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;N-Deposition;15.2876238;kg-N/ha/a;Ostluft
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;NH3-N Gasdep.;4.954413886;kg-N/ha/a;Ostluft
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Gravitationsdep.;5.228512626;kg-N/ha/a;Ostluft
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Interzeption;0.273410993;kg-N/ha/a;Ostluft
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;NO2-N Gasdep.;1.304956252;kg-N/ha/a;Ostluft
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Gravitationsdep.;2.599121445;kg-N/ha/a;Ostluft
2021;WAB;Wasterkingen_Büelhalden;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Interzeption;0.20225235;kg-N/ha/a;Ostluft
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.724956251;kg-N/ha/a;Ostluft
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;N-Deposition;23.28337835;kg-N/ha/a;Ostluft
2021;WAB_Wald;Wasterkingen_Büelhalden_Wald;mittel;Wald;5;10;20;geschätzt;NH3-N Gasdep.;10.73456342;kg-N/ha/a;Ostluft
